GeneId,Alias,WT,WTMinus,PYE,PPL,V-EN,C-EN-V,EP-C,EP
AT5G40670,unknown,52.85016,63.51371,42.65075,61.57588,41.51217,40.95727,37.13132,38.13374
AT5G41080,"AtGDPD2, GDPD2",40.45856,23.58303,27.3279,23.61634,61.12588,30.13737,37.76015,37.7427
AT5G41410,BEL1,7.324676,9.159701,9.230798,9.230286,5.339167,8.557206,6.518618,6.378131
AT5G42445,unknown,0.3801558,0.8155569,1.374603,0.9699386,3.012638,0.9988481,1.584088,2.343692
AT5G42650,"AOS, CYP74A, DDE2",13.45354,13.84938,13.57049,13.52904,23.36647,11.66231,10.57515,12.652
AT5G42750,BKI1,6.372106,4.553118,3.552106,4.102455,2.618837,3.821174,3.236168,2.762527
AT5G42880,unknown,10.57953,10.94427,8.209283,9.785737,7.161629,7.091816,8.546049,9.492845
AT5G43140,unknown,3.980746,4.261244,5.670391,4.681235,7.163168,6.378402,7.531078,6.605515
AT5G43300,"AtGDPD3, GDPD3",0.8559521,0.4389935,0.7418782,0.4822998,0.9872616,0.7531826,0.4629712,0.4906765
AT5G43440,unknown,9.46238,6.743109,6.576335,4.98023,3.178667,7.559158,5.399703,5.634311
AT5G43880,TRM21,31.00934,23.68047,16.08728,20.67968,15.38669,14.77801,15.20491,15.55349
AT5G44480,DUR,97.59686,85.98826,71.27795,81.94797,47.51825,62.7115,51.60335,56.91807
AT5G44490,unknown,0.1901089,0.3558357,0.3267677,0.5030789,0.9074914,0.7815131,0.5380987,0.6254019
AT5G44572,unknown,12.37615,10.44762,6.043236,12.09855,2.387986,7.35725,1.425441,1.051034
AT5G44590,unknown,1.066721,1.846115,1.618085,1.872946,0.9421749,1.405236,0.7902376,0.6260092
AT5G44980,unknown,0.6232696,0.4165494,1.067692,0.771477,0.9634241,0.7920223,0.7663884,0.5854769
AT5G45250,RPS4,12.37608,12.38229,9.94988,11.52413,7.862279,8.727478,8.180464,8.889211
AT5G46240,KAT1,0,0.0336237,0.148811,0.05922691,0.4426048,0.3068595,0.3601461,0.1158059
AT5G46270,unknown,2.141986,1.532644,1.12495,1.36963,1.000306,0.89547,0.7916031,0.7444639
AT5G46650,unknown,2.127317,3.427048,2.283355,3.611294,1.60043,2.208194,2.060676,2.659081
AT5G47020,unknown,36.49143,41.82608,34.46219,40.3731,27.04263,31.36609,25.99938,25.9021
AT5G47800,unknown,2.202335,2.127558,1.570521,1.631958,1.350698,1.517241,1.361882,1.632065
AT5G47920,unknown,1.64535,2.718076,3.673712,3.239277,6.168676,4.602496,5.661211,3.646158
AT5G48290,unknown,68.82742,59.97588,50.06793,60.65909,38.36949,51.66511,47.79012,49.03208
AT5G48540,unknown,25.28029,26.88475,24.68247,23.49286,17.18426,27.52789,18.25379,19.57367
AT5G48720,"XRI, XRI1",6.200709,9.035005,13.5432,10.88668,14.81921,14.66367,18.57576,15.64784
AT5G49525,unknown,4.864978,5.730115,4.392779,5.226858,2.995137,4.79758,2.675045,3.31636
AT5G50160,"ATFRO8, FRO8",0.06316826,0.04256911,0.1244351,0.1224159,0.3782089,0.2034875,0.07356225,0.1463093
AT5G51040,SDHAF2,132.6596,93.22441,135.2614,98.04753,164.8963,140.5497,152.8747,148.1537
AT5G51500,unknown,4.255588,2.455284,3.423728,3.087678,5.445298,4.333823,3.417382,3.456895
AT5G51750,"ATSBT1.3, SBT1.3",0.07473433,0.5175502,0.5843251,1.127139,1.799695,1.607707,2.166991,1.224051
AT5G51850,TRM24,1.88413,1.261964,0.8730229,1.036331,0.5441844,0.4786364,0.3208863,0.3632384
AT5G51970,unknown,201.894,138.4638,96.07402,132.06,91.29735,82.93884,84.87783,100.3474
AT5G52330,unknown,4.74846,3.045567,3.598117,2.810205,1.618639,3.136493,1.499666,1.389466
AT5G52430,unknown,9.440621,10.81226,16.07302,10.56132,27.75396,20.18235,23.04985,19.83187
AT5G52830,"ATWRKY27, WRKY27",37.97231,39.21423,27.3096,37.15547,21.11911,27.80153,26.29227,24.59828
AT5G52960,unknown,10.97309,9.132203,6.339713,7.724411,5.770537,7.828035,5.98086,6.385305
AT5G52970,unknown,2.196417,1.413964,0.7672787,1.220295,0.3454445,1.72166,0.4116224,0.4638185
AT5G53110,unknown,55.96641,58.81907,46.56997,54.6934,35.80942,48.74785,37.02747,38.06303
AT5G53290,CRF3,4.314176,3.934825,5.340868,4.898369,6.733778,7.061814,7.065775,5.917543
AT5G53490,unknown,6.845888,4.183955,2.119112,3.281936,1.323552,3.582351,0.890936,0.6511053
AT5G54140,ILL3,24.31276,23.22555,19.84292,21.70806,14.87938,16.89293,15.44508,17.55089
AT5G54280,"ATM2, ATM4, ATMYOS1",20.93475,17.12662,11.67698,15.31716,9.557277,11.54569,10.19408,9.960559
AT5G54770,"THI1, THI4, TZ",26.73191,30.76566,14.47717,24.77999,6.759534,21.35947,2.919489,2.084963
AT5G55090,MAPKKK15,5.535072,4.818763,3.505538,5.582562,2.722364,3.152002,4.22289,3.390695
AT5G55110,unknown,14.08257,10.87295,13.29694,12.61497,20.93703,15.70484,14.00518,11.78707
AT5G56380,unknown,2.886811,2.775841,3.461017,3.432303,4.166056,4.485099,3.545062,3.421618
AT5G56795,MT1B,17.5563,16.14151,19.00042,17.12026,8.726415,18.79136,13.64431,16.34875
AT5G56960,unknown,0.04557663,0.9189516,0.7865461,1.048396,0.2180127,0.5121042,0.441837,0.492892
AT5G57390,"AIL5, CHO1, EMK, PLT5",0.6865452,0.8313337,0.9892414,0.9298023,1.720994,1.103782,1.470262,1.064858
AT5G57480,unknown,25.92482,33.52122,29.14178,32.70315,19.73221,25.05018,22.44504,22.28956
AT5G57785,unknown,36.96451,13.01591,13.07119,12.39948,30.59413,26.25792,23.25352,17.21955
AT5G58360,"ATOFP3, OFP3",2.920562,2.389149,1.122997,2.375602,0.5904952,1.370902,1.604986,0.6542325
AT5G58520,unknown,19.83186,17.40412,12.20846,17.40548,10.75505,11.90217,9.591536,10.98426
AT5G58600,"PMR5, TBL44",3.501563,2.815174,2.051106,3.189873,1.863059,2.359361,1.487656,1.915382
AT5G58910,LAC16,4.365282,2.821787,3.657768,2.196906,4.503535,4.114401,3.250566,2.692099
AT5G59070,unknown,1.084916,2.199965,3.247782,3.339752,4.16659,3.857873,4.258204,3.182728
AT5G59930,unknown,5.312376,5.483828,4.923964,6.49678,3.624764,4.530821,3.544498,4.181965
AT5G60630,unknown,2.057829,2.119693,2.550938,2.027213,4.480762,3.103799,2.779964,2.724665
AT5G61380,"APRR1, AtTOC1, PRR1, TOC1",103.4115,74.64989,56.6526,71.66508,49.28275,58.18386,51.97487,50.67443
AT5G61440,ACHT5,28.6667,19.6406,15.97352,18.22374,32.54406,24.82113,26.92418,20.28386
AT5G61660,unknown,4.983194,3.66636,2.734598,3.266681,0.8096076,1.585735,0.8216811,0.8070806
AT5G62150,unknown,30.73359,29.01055,34.29112,33.11217,14.59621,23.63236,16.5986,21.18048
AT5G62220,"ATGT18, GT18, XLT2",7.102125,5.825988,6.84851,5.891767,9.004158,8.669083,8.687463,8.401537
AT5G62340,unknown,38.89166,21.86264,10.77741,17.06505,7.046637,11.61315,7.460167,5.977396
AT5G62490,"ATHVA22B, HVA22B",0.3830396,0.7526693,1.32376,0.6682383,2.411281,1.904626,3.273548,1.992257
AT5G62680,GTR2,106.8729,78.15359,54.87606,80.04268,51.61758,47.75047,41.84369,46.59124
AT5G62960,unknown,2.441367,2.36157,2.687635,3.601902,3.945634,4.053569,4.385221,3.671177
AT5G63500,unknown,24.60609,29.45792,28.42815,33.77467,44.68296,40.54491,32.29282,34.90496
AT5G63660,"LCR74, PDF2.5",20.16783,12.68144,17.98833,12.74202,26.45778,24.45292,12.22725,24.8986
AT5G64120,unknown,1080.49,804.3163,492.6717,717.0753,239.6061,446.7134,173.6476,214.8002
AT5G64180,unknown,64.94121,43.13295,35.39615,44.12935,22.7663,25.49007,23.51087,29.15974
AT5G64260,EXL2,272.8799,219.1431,295.2807,213.0435,445.2087,354.6344,349.7006,322.8108
AT5G64380,unknown,2.072465,1.371777,0.9400537,1.176706,0.6671848,1.123122,0.8090391,0.9621259
AT5G64685,unknown,0.2223149,0.261673,0.1689956,0.2124633,1.283235,0.2064557,0.30983,2.542936
AT5G65380,unknown,82.1704,71.31629,80.56413,73.7353,118.3888,66.24374,96.3301,91.63643
AT5G65980,unknown,2.342904,2.712195,4.888821,3.459533,1.168984,1.865275,0.7951198,2.640389
AT5G66052,unknown,87.13257,123.2197,94.03947,117.3372,213.7156,156.2109,149.6793,176.2349
AT5G66270,unknown,0.3159605,0.4221024,0.6486932,0.608193,0.9869582,0.9986308,1.046165,1.048539
AT5G66320,GATA5,3.820238,5.166621,4.917199,4.992125,3.190756,4.105419,4.795455,3.911039
AT5G66440,unknown,12.02802,12.98514,19.4334,15.34375,23.64515,19.31074,20.03085,18.535
AT5G66790,unknown,15.77744,12.15438,12.23575,11.35208,5.472978,8.229829,6.505343,8.219242
AT5G66816,unknown,0.213743,1.440532,0.8093423,2.435741,5.975847,1.729144,2.427679,0.9596758
AT5G66880,"SNRK2-3, SNRK2.3, SRK2I",43.72682,37.62776,29.92918,33.53277,19.68726,27.1271,22.45911,22.3387
AT5G66900,unknown,6.976039,10.16193,14.29481,9.566944,21.90905,16.66776,18.34125,16.05015
AT5G67070,RALFL34,8.401839,8.322934,9.798188,8.255464,14.19503,12.80558,11.34312,10.89136
AT5G67110,ALC,2.80788,2.570954,3.859055,2.921605,4.20318,3.24488,3.978688,3.69774
AT5G67160,EPS1,2.532143,2.988793,4.420404,2.905071,4.874701,4.479851,3.817243,3.58758
AT5G67190,DEAR2,23.72152,20.99078,15.65755,19.9306,11.20388,14.29134,12.98474,12.9934
AT5G67300,"ATMYB44, ATMYBR1, MYB44, MYBR1",52.87142,55.87449,76.1826,56.45484,120.4777,77.63944,91.09395,82.92921
AT5G67385,unknown,1.723007,2.145593,1.313916,1.26471,1.083639,1.126367,0.8726277,0.845621
AT5G67430,unknown,20.45315,29.14262,29.87195,29.45276,10.75911,24.85247,26.35497,32.1335
ATCG00220,PSBM,99.59613,82.00174,53.61706,69.02458,44.75387,61.62681,32.41072,27.57794
ATCG00270,PSBD,1.618061,1.278821,0.9151812,0.942013,0.2741203,1.284854,0.2846846,0.2957139
ATCG00280,PSBC,0.9234805,1.152244,0.5896675,0.4512309,0.2186487,1.469577,0.3189188,0.2356357
ATCG00430,PSBG,2.21704,2.734856,2.046988,1.216696,1.085749,2.882482,0.9625539,0.733873
ATCG00470,ATPE,169.929,111.0661,67.21376,71.33099,48.59378,73.59733,41.20169,34.97774
ATCG00780,RPL14,91.14735,61.49283,54.35058,50.91254,39.5125,57.77265,41.97568,38.35459
ATCG00790,RPL16,145.2063,106.5121,85.45015,96.94809,70.30058,89.63484,65.90744,73.04384
ATCG01110,NDHH,3.784982,3.170149,3.50099,2.322877,1.758096,3.575807,1.816894,1.707466
AT1G01810,unknown,0.16773638,0.430070603,0.955892146,0.492918562,1.027268936,1.312081576,0.878489938,1.751774552
AT1G02450,"NIMIN-1, NIMIN1",0,3.930631955,0.224339463,2.687505392,0.290318881,0.71935176,0.28589229,0.423925832
AT1G03457,unknown,20.13132355,14.21933304,10.63803962,12.20724569,11.86425502,8.484989277,8.247402688,9.56375139
AT1G03780,"AtTPX2, TPX2",3.258967651,3.179402918,2.210002122,2.918007138,2.202381048,1.858879175,2.159728522,2.093800944
AT1G04100,IAA10,6.418028627,9.273012693,13.31938965,9.662566747,12.13576936,13.95630543,14.80493956,13.59847673
AT1G06080,"ADS1, AtADS1",6.552011532,5.756801645,6.654885589,6.72309164,9.406299489,9.664718192,6.963502253,7.140845504
AT1G07000,"ATEXO70B2, EXO70B2",23.55316555,28.66407637,19.83603209,25.71931153,19.67444676,17.87455947,18.81805233,21.37172966
AT1G07720,KCS3,0.107751484,0.333643738,0.631996113,0.354614823,0.661164307,0.898173692,0.583908824,0.363628324
AT1G08160,unknown,26.52454413,17.49834126,9.55285664,16.51977369,11.91355259,10.00721825,11.59723464,12.05698354
AT1G10650,unknown,13.95249776,13.22398026,18.67721797,13.27735769,16.54179287,19.99295316,20.76434437,18.58863749
AT1G10690,unknown,7.690137739,8.178212496,5.955944247,8.545170476,6.065084853,5.179442373,5.680413088,5.059801366
AT1G11790,"ADT1, AtADT1",7.761555762,8.21031533,10.62712003,8.304310785,10.55486991,12.58020998,12.30895843,12.058049
AT1G12360,KEU,60.41215907,63.88610912,45.15333498,58.83226694,42.63349242,41.56920602,44.16521071,44.06453125
AT1G12460,unknown,1.662940289,1.519674531,1.006763648,1.796875708,1.426203906,1.000299167,1.243640516,1.17849993
AT1G12520,"ATCCS, CCS",75.4220439,72.80907831,54.56241511,70.66359587,50.10768638,47.85089124,50.96626271,53.1445492
AT1G13040,unknown,2.717173603,3.774944225,5.620186986,4.505270801,4.190267625,5.746459982,5.998033021,5.699539586
AT1G13050,unknown,2.327579697,2.467647841,3.01351669,2.671335764,2.885805053,3.830245604,3.296366849,2.87909397
AT1G14120,unknown,22.27721047,21.51696362,9.411453376,16.17729928,28.38549082,7.018171651,5.982143973,4.780433329
AT1G15040,"GAT, GAT1_2.1",66.36956225,45.82766274,18.82507548,40.18904945,27.41561084,16.71313477,15.03240989,17.2268649
AT1G16630,unknown,3.332216258,2.970293794,1.986072052,2.919652864,2.078563255,1.853706009,1.762047609,2.304843706
AT1G16750,unknown,0.06822134,0.173571678,0.324693677,0.148295466,0.244626499,0.462804259,0.615911027,0.485421123
AT1G17100,"AtHBP1, HBP1",2.50799679,1.701524603,2.762232764,1.346164817,1.681114323,3.011583523,2.231747864,3.352270425
AT1G17560,HLL,4.168248258,6.114954671,7.415822037,7.098292555,8.959111425,9.712866348,9.346545876,7.221472169
AT1G18880,NRT1.9,102.2422589,108.4746079,72.4410011,100.5038834,72.74487311,65.08012843,60.48488461,60.54216992
AT1G19300,"ATGATL1, GATL1, GLZ1, PARVUS",8.152639826,5.921921975,7.404879413,5.765471067,6.869283066,9.38331686,10.15173429,6.140207843
AT1G19420,unknown,0.526680018,0.33841229,0.18888795,0.259547743,0.278706974,0.128753618,0.218352816,0.237075643
AT1G20610,CYCB2;3,6.600822396,4.995500597,3.501988723,4.888113466,3.492701732,2.295620983,3.020494524,3.717800941
AT1G22460,unknown,1.912466523,1.992132788,1.336343096,1.780375177,1.327033361,1.115610688,1.56724607,1.566387068
AT1G23410,unknown,17.87510971,21.10817911,28.09158889,26.1232094,31.64261936,33.19143447,27.94929991,24.9511788
AT1G23850,unknown,16.14604367,15.71007666,11.09880062,14.87197218,19.60472763,10.23727465,9.926470755,12.2066656
AT1G25209,unknown,0.664165398,0.401455494,0.469110146,0.624703243,0.581899825,0.959449514,0.759096525,0.556044206
AT1G25510,unknown,3.904896581,3.534037108,2.437568254,3.793108879,2.818111346,2.242720627,2.335188763,2.210059968
AT1G26640,unknown,37.17458128,41.63833284,30.3102381,39.19512317,35.3076136,27.54007466,34.22739709,33.64084689
AT1G26910,RPL10B,12.58715328,14.34115637,19.33661859,19.31701055,21.09034884,22.57020717,21.21137941,18.90675032
AT1G27130,"ATGSTU13, GST12, GSTU13",112.1524735,111.6075138,76.03609443,107.8945375,78.85993363,69.68096251,56.17061114,63.5192893
AT1G28310,unknown,5.300661122,3.816826766,3.117715425,3.694303331,3.433136719,0.236358194,3.460503404,2.77036022
AT1G28395,unknown,6.531244586,7.699853438,11.24481044,11.58347603,11.33132488,12.38563681,11.41877483,12.39299365
AT1G28570,unknown,4.955967048,4.640261445,2.701707668,5.053436797,4.192224236,2.552090366,1.682309873,2.12129016
AT1G31772,unknown,0.8581734,0.770872183,1.135978933,1.323423698,2.942959864,2.893397085,0.854027931,1.482626724
AT1G31935,unknown,41.61080724,51.49947155,62.29298422,49.7060024,68.11692506,90.59357701,65.72716766,68.38289678
AT1G35250,unknown,16.24379069,22.84861577,15.73959696,20.85570137,16.61727245,14.33959286,8.725436178,11.24333065
AT1G35530,"At-FANCM, FANCM",0.957218164,0.90169014,1.337238183,0.962160596,1.085780003,1.347376552,1.466485968,1.417985071
AT1G44510,unknown,0,0.008233723,0,0,0,0.214261988,0,0.004789152
AT1G45201,"ATTLL1, TLL1",15.8387803,29.35948565,14.21268443,27.73005603,32.17022752,9.520613296,6.350238215,6.541991743
AT1G49410,TOM6,50.7851783,68.66640981,90.43549942,87.61942579,93.1478663,110.9899827,94.16181332,98.01991647
AT1G50520,CYP705A27,27.02770364,23.32449517,15.72785951,20.09959069,16.76707263,14.05221316,15.17088381,15.57107455
AT1G50750,unknown,0.399473395,0.588614046,0.648320908,0.534226272,0.707028553,1.020046067,0.939764736,0.90880331
AT1G51355,unknown,1.326013796,1.650557317,1.090397992,1.44115324,1.503851906,0.744056847,1.096998761,0.660892311
AT1G51700,"ADOF1, DOF1",2.904150059,4.241090937,5.77194786,4.723537561,5.540081624,6.539739082,7.894279998,6.601797463
AT1G53250,unknown,1.615884727,1.607666399,0.991205707,1.616830482,1.169028171,0.850861106,0.731839401,1.025656238
AT1G54000,GLL22,288.8081759,291.3418069,215.2188714,268.6457258,250.5138476,149.3275416,144.2448199,198.3145406
AT1G54260,unknown,12.19320406,11.33667311,14.59304678,12.63847674,16.96572219,18.13782823,17.82957738,17.10608776
AT1G58180,"ATBCA6, BCA6",52.52762261,52.9297523,35.78718637,45.13961254,38.18327386,34.42678361,30.00493771,31.97088151
AT1G60080,unknown,6.300705887,6.419692836,9.524289599,6.726060991,8.346910275,9.857110717,11.17159387,9.700096862
AT1G60360,unknown,1.604124705,1.249147317,0.581536537,0.88397901,0.723970446,0.331333189,0.661571383,0.525751851
AT1G62110,unknown,2.287053529,2.92018736,4.194475552,3.573217447,3.843964471,4.589396921,4.335869704,4.233792066
AT1G62700,"ANAC026, VND5",2.651941269,2.613306474,1.737351919,2.441470596,2.379804214,1.541188903,1.534635901,1.720358445
AT1G63310,unknown,20.76141579,16.79683445,11.92789584,16.15086306,13.46500326,10.32814163,12.5015624,9.366891203
AT1G63380,unknown,3.481798169,2.456840613,2.453291278,2.674532407,2.035859751,1.288861198,2.235748448,2.172585255
AT1G64320,unknown,0.725404012,0.816964398,1.139419449,0.97515195,1.01724664,1.578821821,1.287653803,1.181494465
AT1G64710,unknown,0.247181073,0.343515653,1.140377064,0.233670934,0.4422831,0.985398607,0.380198388,0.040201425
AT1G66280,BGLU22,362.0996217,302.0180564,131.7505191,234.2229161,403.8803623,82.34206941,95.49693172,152.0805946
AT1G66450,unknown,1.725444254,2.482837883,1.726436721,2.407735031,1.711390938,1.534368099,1.779540862,1.800749066
AT1G68810,unknown,50.4629924,40.15547615,27.71664456,37.07749876,34.11967588,22.21348634,22.09416183,28.19412281
AT1G69150,unknown,1.039154144,1.183802733,1.611867562,1.075234814,1.253727197,0.61752037,0.815896928,1.317938616
AT1G70700,"JAZ9, TIFY7",8.214924931,6.619341064,4.769711285,5.578660072,5.789279102,3.68450923,4.171121593,5.93125815
AT1G72070,unknown,4.147205432,5.190475225,4.211356225,4.640221573,3.504994293,3.314496393,3.199736166,3.666453512
AT1G73260,"ATKTI1, KTI1",554.3601668,414.2421783,259.205218,360.8217417,390.0060436,173.1246253,84.81255298,178.0898365
AT1G73410,"ATMYB54, MYB54",5.705626971,7.828962563,11.55798773,7.361741645,8.113901511,14.59201733,13.37850993,11.89234825
AT1G73480,unknown,6.692531009,9.21954925,13.5828127,8.581909573,13.32107669,14.34066282,13.12803382,13.29144171
AT1G73490,unknown,25.48336522,27.29250358,39.84133994,34.25938465,40.60129518,43.90277139,46.40932152,43.75111259
AT1G73540,"atnudt21, NUDT21",11.16529828,12.87376121,10.16183122,9.478993968,10.080486,8.497527621,8.168786463,9.633840885
AT1G74400,unknown,0.436301687,0.644747018,1.012515193,0.639134847,0.757667929,1.308305247,0.847729048,0.921966424
AT1G75335,unknown,6.011995262,6.981914231,8.596459299,7.611332759,8.604820682,11.34614246,8.586806473,9.930000139
AT1G76740,unknown,0.510761268,0.522908923,0.280916977,0.49036359,0.356478455,0.263966012,0.247259819,0.317277514
AT1G77520,unknown,8.662362005,9.193804128,3.726297997,8.560446967,5.663452135,4.097391859,2.745008058,1.898349647
AT1G77530,unknown,30.92927303,26.43609991,10.70050049,21.76657762,23.02618284,13.19992183,11.35278955,8.88853573
AT1G78990,unknown,8.664794636,10.37694523,15.20027934,8.324769456,11.97349954,16.74110435,19.98230089,19.64603344
AT1G79245,unknown,114.6027646,96.34646474,129.8467324,89.08303246,120.8990948,163.8007813,164.9125525,147.2707275
AT1G79310,"AtMC7, AtMCP2a, MC7, MCP2a",15.06240402,11.35615807,7.844685412,8.69001694,15.17514558,5.349350509,4.118343328,6.292487561
AT1G80000,unknown,25.48705855,20.13077595,14.74526875,18.45738119,14.08965311,12.8936816,13.52513627,13.72602037
AT2G01750,"ATMAP70-3, MAP70-3",4.809791415,6.817804255,9.778715929,8.480146106,8.677883945,10.50200034,10.38027704,10.11652114
AT2G02380,"ATGSTZ2, GSTZ2",2.885626222,3.100198613,4.649264875,3.030024835,4.306130268,5.420812402,5.67032286,3.270814114
AT2G03090,"ATEXP15, ATEXPA15, ATHEXP ALPHA 1.3, EXP15, EXPA15",10.92607351,11.67949449,11.4561362,14.58911107,15.92666821,18.3837506,18.23879749,13.02874573
AT2G12646,unknown,5.203727334,5.194865998,5.460625655,5.860578755,6.140849393,8.095198463,5.154153568,4.909227874
AT2G13128,unknown,1.278726988,1.148717986,0.862768193,1.096279385,0.865299748,0.489182062,1.175759102,0.855458277
AT2G13600,SLO2,1.410393029,1.742036011,2.320169997,1.858938591,2.089386795,2.768765253,1.94868833,2.19597724
AT2G16270,unknown,2.585118,1.967465,1.305545,2.24015,1.666115,1.00247,1.276617,1.241499
AT2G19200,unknown,4.918725,7.158951,10.37104,6.202635,8.367391,11.88927,10.79261,11.26032
AT2G19310,unknown,16.73029,20.74578,26.31946,20.72147,27.02282,34.3717,24.06837,25.2564
AT2G19385,unknown,9.682226,11.51147,16.06391,12.58151,13.67071,17.2279,15.09115,17.05618
AT2G20340,"AAS, AtAAS",2.011778,1.878919,1.553164,1.88056,1.249487,1.12006,0.8716908,0.9845451
AT2G21188,unknown,6.065253,7.00444,8.393303,7.521267,8.867655,11.38546,7.381878,6.400058
AT2G21780,unknown,0.4726272,0.9023307,1.770419,0.8662275,1.815297,2.095408,2.33279,2.235748
AT2G22930,unknown,3.592496,2.987192,2.444054,2.347506,3.947821,1.612388,1.42964,1.536639
AT2G23200,unknown,7.494784,8.193154,5.559551,6.668976,5.508733,5.426534,5.216859,5.633396
AT2G23260,UGT84B1,0.02865294,0.7577477,0.2985373,0.5326236,0.3055002,0.1327112,0.2168248,0.1658927
AT2G25355,unknown,6.326223,6.998376,10.25903,9.001566,8.157175,10.82703,9.714609,9.742554
AT2G25620,"AtDBP1, DBP1",12.45754,14.70271,19.34046,16.81753,20.18686,22.73214,23.90059,21.01964
AT2G25640,unknown,4.591629,5.089781,6.829811,6.358247,7.357595,7.658254,7.168749,6.201695
AT2G25690,unknown,3.739577,3.588482,5.119237,4.362035,5.384117,5.452911,5.584464,5.261175
AT2G26310,"AtFAP2, FAP2",3.602541,4.052091,5.456049,5.11877,5.563756,6.609473,6.812382,5.292345
AT2G27130,unknown,5.102336,6.67241,7.877614,8.429403,9.600814,10.33739,8.779003,9.546363
AT2G28620,unknown,4.429685,3.555215,2.369973,3.70349,3.064848,2.068918,2.464529,2.987577
AT2G29060,unknown,25.84672,23.5092,16.95083,21.16565,16.42807,15.35432,16.04919,16.88307
AT2G29070,unknown,13.11954,12.86143,9.468242,12.81874,11.5525,8.485269,10.6202,10.58065
AT2G29340,unknown,29.20282,46.5905,31.315,43.95777,29.26737,27.52499,18.83531,21.12615
AT2G29710,unknown,2.117837,2.054928,1.371475,1.810189,1.556971,1.256199,0.9757795,0.735571
AT2G31150,unknown,3.106435,3.065712,2.450069,3.116287,2.449035,2.014008,2.355791,2.42016
AT2G32620,"ATCSLB02, ATCSLB2, CSLB02, CSLB02",4.39366,5.52817,3.065666,5.574009,3.568624,2.45561,4.1183,4.906421
AT2G33770,"ATUBC24, PHO2, UBC24",110.0222,125.2742,99.37131,123.5414,98.0237,82.31603,98.01599,88.77518
